replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
24,1,1,1,0.759667922,-1.700727706,1.124987669,0.315194924,0.31426585,-0.846534399,2.912477629,0
24,1,1,2,0.759667922,-1.700727706,-0.076464984,0.678496915,-0.558507302,1.032089874,-4.469770793,0
24,1,1,3,0.759667922,-1.700727706,1.029437711,-0.227556232,-1.597136823,-1.318837656,3.185116884,0
24,1,1,4,0.759667922,-1.700727706,-0.95407291,-1.655878381,0.261462491,-0.554254056,4.144710791,0
24,1,1,5,0.759667922,-1.700727706,-0.359308114,-0.413314266,1.507067841,-2.344899468,6.705359617,1
24,1,1,6,0.759667922,-1.700727706,-0.747840229,0.013221232,-0.53600669,0.09958502,-1.905125769,0
24,1,1,7,0.759667922,-1.700727706,-1.676336262,1.217883742,-0.055874496,1.079256514,-7.86823823,0
24,1,1,8,0.759667922,-1.700727706,-0.031042908,2.483039685,-0.194403576,-0.433934234,-5.708161292,0
24,1,1,9,0.759667922,-1.700727706,-0.831400394,1.270928475,1.549685826,0.593389651,-4.142524799,0
24,1,1,10,0.759667922,-1.700727706,0.387569506,0.366289276,0.198230165,0.59846737,-1.344293811,0
24,1,2,1,-1.516255133,-1.044721426,1.124987669,0.315194924,-0.80610926,0.002018185,-4.715618623,0
24,1,2,2,-1.516255133,-1.044721426,-0.076464984,0.678496915,-0.42036656,0.482510108,-2.216766322,0
24,1,2,3,-1.516255133,-1.044721426,1.029437711,-0.227556232,-0.266292126,0.742208593,-4.515890431,0
24,1,2,4,-1.516255133,-1.044721426,-0.95407291,-1.655878381,-0.013857106,1.882191712,1.709892797,0
24,1,2,5,-1.516255133,-1.044721426,-0.359308114,-0.413314266,-0.621154507,0.139771856,0.836604729,0
24,1,2,6,-1.516255133,-1.044721426,-0.747840229,0.013221232,1.682681819,1.044597773,1.840600688,0
24,1,2,7,-1.516255133,-1.044721426,-1.676336262,1.217883742,-1.368385253,-2.524886857,6.856371525,1
24,1,2,8,-1.516255133,-1.044721426,-0.031042908,2.483039685,1.175252625,0.758691676,-4.139119929,0
24,1,2,9,-1.516255133,-1.044721426,-0.831400394,1.270928475,-0.093606951,0.030235241,0.375503485,0
24,1,2,10,-1.516255133,-1.044721426,0.387569506,0.366289276,0.679581712,1.40422427,-3.878180714,0
24,1,3,1,-0.013571191,-0.183091188,1.124987669,0.315194924,0.662481337,0.261970373,0.021441626,0
24,1,3,2,-0.013571191,-0.183091188,-0.076464984,0.678496915,-1.968440701,-0.606077054,-0.940551361,0
24,1,3,3,-0.013571191,-0.183091188,1.029437711,-0.227556232,-0.490300251,-0.755006637,1.054266942,0
24,1,3,4,-0.013571191,-0.183091188,-0.95407291,-1.655878381,-0.056619163,0.353561243,-0.283080728,0
24,1,3,5,-0.013571191,-0.183091188,-0.359308114,-0.413314266,-0.05235315,-0.908506881,1.88792439,0
24,1,3,6,-0.013571191,-0.183091188,-0.747840229,0.013221232,2.393901784,1.522654714,-0.634740516,0
24,1,3,7,-0.013571191,-0.183091188,-1.676336262,1.217883742,0.161284568,-1.130570636,2.13344993,0
