replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
36,1,1,1,0.131527788,-0.502857656,-1.292281318,1.797401645,-0.319042616,-0.269018327,-1.476703537,0
36,1,1,2,0.131527788,-0.502857656,0.704596463,-0.592195631,-0.048425864,-0.238957311,1.061521948,0
36,1,1,3,0.131527788,-0.502857656,1.485229507,1.91253649,0.785537669,-0.584494677,0.902624504,0
36,1,1,4,0.131527788,-0.502857656,-0.220920755,0.0088792,0.831467444,1.828733455,-2.890811364,0
36,1,1,5,0.131527788,-0.502857656,-0.661247606,-1.005163498,0.481010068,-0.572932926,2.211112291,0
36,1,1,6,0.131527788,-0.502857656,1.097748177,-0.835079046,-0.202534717,-0.376774207,1.469671314,0
36,1,1,7,0.131527788,-0.502857656,-1.253821084,0.278584565,-1.793452968,0.085476681,-2.50436353,0
36,1,1,8,0.131527788,-0.502857656,1.018084914,-0.799396434,-0.642625664,1.078913892,-1.929666608,0
36,1,1,9,0.131527788,-0.502857656,-0.78393987,-0.554229584,0.78641155,-0.422110643,1.842460966,0
36,1,1,10,0.131527788,-0.502857656,-0.636925118,-0.390341391,-0.961106031,-0.922724985,1.01122647,1
36,1,2,1,-0.729093305,0.146110795,-1.292281318,1.797401645,0.027594131,-0.069696945,2.445305009,0
36,1,2,2,-0.729093305,0.146110795,0.704596463,-0.592195631,-2.369654543,-0.977759858,-1.571357217,0
36,1,2,3,-0.729093305,0.146110795,1.485229507,1.91253649,0.190583284,2.842080569,-7.240156292,0
36,1,2,4,-0.729093305,0.146110795,-0.220920755,0.0088792,1.036376299,0.770911182,-0.181356358,0
36,1,2,5,-0.729093305,0.146110795,-0.661247606,-1.005163498,0.216669307,-0.70716932,2.374932495,1
36,1,2,6,-0.729093305,0.146110795,1.097748177,-0.835079046,0.027076231,-0.058107643,-1.640451271,0
36,1,2,7,-0.729093305,0.146110795,-1.253821084,0.278584565,0.289527487,0.568404441,1.042080038,0
36,1,2,8,-0.729093305,0.146110795,1.018084914,-0.799396434,-1.172383728,1.452785717,-5.737713623,0
36,1,2,9,-0.729093305,0.146110795,-0.78393987,-0.554229584,-2.084843577,0.068985088,-1.20115152,0
36,1,2,10,-0.729093305,0.146110795,-0.636925118,-0.390341391,-0.592264601,1.147307857,-2.043674274,0
36,1,3,1,-1.10170185,-1.21132354,-1.292281318,1.797401645,0.089116357,0.437866973,-1.205052534,0
36,1,3,2,-1.10170185,-1.21132354,0.704596463,-0.592195631,-1.759515528,-0.694438414,-0.847138392,0
36,1,3,3,-1.10170185,-1.21132354,1.485229507,1.91253649,-0.429198465,-1.79739564,-3.582018081,0
36,1,3,4,-1.10170185,-1.21132354,-0.220920755,0.0088792,-0.932274478,-0.304661849,0.147693451,0
36,1,3,5,-1.10170185,-1.21132354,-0.661247606,-1.005163498,0.483647574,1.723784928,0.31944045,0
36,1,3,6,-1.10170185,-1.21132354,1.097748177,-0.835079046,-0.286171718,-0.355270079,-0.477087598,0
36,1,3,7,-1.10170185,-1.21132354,-1.253821084,0.278584565,-0.721178319,-0.633478884,2.802269404,1
36,1,3,8,-1.10170185,-1.21132354,1.018084914,-0.799396434,-0.61274994,-0.197964247,-1.007581936,0
36,1,3,9,-1.10170185,-1.21132354,-0.78393987,-0.554229584,2.03990165,0.214956103,4.344352467,0
36,1,3,10,-1.10170185,-1.21132354,-0.636925118,-0.390341391,-0.801450549,0.286613138,0.737970911,0
36,1,4,1,0.435951789,0.972268467,-1.292281318,1.797401645,0.844730523,1.408292467,-0.477263703,0
36,1,4,2,0.435951789,0.972268467,0.704596463,-0.592195631,2.094215914,0.565382961,0.714130462,0
36,1,4,3,0.435951789,0.972268467,1.485229507,1.91253649,0.659419405,1.441495693,1.860653321,0
36,1,4,4,0.435951789,0.972268467,-0.220920755,0.0088792,-0.683569266,0.037627774,-0.93849696,0
36,1,4,5,0.435951789,0.972268467,-0.661247606,-1.005163498,-1.519314701,-0.409758366,-2.742275282,0
36,1,4,6,0.435951789,0.972268467,1.097748177,-0.835079046,0.31622035,0.638908427,-1.222347477,0
36,1,4,7,0.435951789,0.972268467,-1.253821084,0.278584565,-0.902705385,-0.086689277,-1.416249438,0
36,1,4,8,0.435951789,0.972268467,1.018084914,-0.799396434,0.006806736,-0.20159928,0.131835256,0
36,1,4,9,0.435951789,0.972268467,-0.78393987,-0.554229584,0.189082153,-0.788870495,0.275013243,1
36,1,4,10,0.435951789,0.972268467,-0.636925118,-0.390341391,-0.305305124,0.129892788,-1.689702929,0
36,1,5,1,-0.100227637,-0.110753547,-1.292281318,1.797401645,0.542821741,-1.200307141,2.903877718,0
36,1,5,2,-0.100227637,-0.110753547,0.704596463,-0.592195631,0.722791327,1.271222818,-1.862512735,0
