replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
37,1,1,1,0.933455078,-0.917394152,-0.752873415,-1.210692262,-0.023552852,0.601681161,-0.966439195,0
37,1,1,2,0.933455078,-0.917394152,-0.248396082,-0.425909482,-1.000754578,1.048831201,-2.976059845,0
37,1,1,3,0.933455078,-0.917394152,-1.185719213,1.040098226,-1.586609152,-0.432863962,-4.365782515,0
37,1,1,4,0.933455078,-0.917394152,0.435013948,0.346035947,-0.887368843,-1.413626474,2.27583903,0
37,1,1,5,0.933455078,-0.917394152,1.361978969,-0.834974,0.717521001,-0.201497965,4.812209698,0
37,1,1,6,0.933455078,-0.917394152,0.48452482,-0.240985706,0.525489012,1.3359804,-0.910289166,0
37,1,1,7,0.933455078,-0.917394152,-1.410473539,-0.638639656,-0.774225204,0.58928285,-3.707191851,0
37,1,1,8,0.933455078,-0.917394152,0.461152917,-0.438226559,0.937557616,-0.335726052,3.07298051,0
37,1,1,9,0.933455078,-0.917394152,1.368041108,-1.285411052,-0.163578593,-0.14511554,4.449505199,1
37,1,1,10,0.933455078,-0.917394152,-0.429802894,2.172027787,-0.457052267,1.828865546,-7.90609513,0
37,1,2,1,-0.720339269,0.121125916,-0.752873415,-1.210692262,0.187380578,-0.449173928,1.950407689,0
37,1,2,2,-0.720339269,0.121125916,-0.248396082,-0.425909482,0.988796886,-1.235182811,3.739638397,0
37,1,2,3,-0.720339269,0.121125916,-1.185719213,1.040098226,1.123992774,0.979467271,1.062272728,0
37,1,2,4,-0.720339269,0.121125916,0.435013948,0.346035947,-1.962656215,1.144364812,-4.815230216,0
37,1,2,5,-0.720339269,0.121125916,1.361978969,-0.834974,1.234562295,0.717671474,-2.314660009,0
37,1,2,6,-0.720339269,0.121125916,0.48452482,-0.240985706,0.760644698,-0.430226881,0.87926953,0
37,1,2,7,-0.720339269,0.121125916,-1.410473539,-0.638639656,-0.087939513,-0.053407255,1.934880232,0
37,1,2,8,-0.720339269,0.121125916,0.461152917,-0.438226559,-0.275390559,-0.210072138,-0.599240284,0
37,1,2,9,-0.720339269,0.121125916,1.368041108,-1.285411052,-0.011677123,-0.49779796,-1.220533551,0
37,1,2,10,-0.720339269,0.121125916,-0.429802894,2.172027787,0.628684913,-0.289627067,2.221780135,1
37,1,3,1,-0.747460049,-1.002038012,-0.752873415,-1.210692262,-0.870317594,-0.074701568,2.224310642,1
37,1,3,2,-0.747460049,-1.002038012,-0.248396082,-0.425909482,1.088664316,1.55724117,-1.014319493,0
37,1,3,3,-0.747460049,-1.002038012,-1.185719213,1.040098226,0.533675843,0.241276106,0.260352177,0
37,1,3,4,-0.747460049,-1.002038012,0.435013948,0.346035947,1.833373878,0.497649319,-0.332347611,0
37,1,3,5,-0.747460049,-1.002038012,1.361978969,-0.834974,1.38296915,0.288683029,0.024566887,0
