replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
19,1,1,1,1.302497139,-0.231217072,-0.192865408,0.733821339,-0.656035857,0.899093927,-3.211145028,0
19,1,1,2,1.302497139,-0.231217072,0.973478522,0.556368501,2.314444083,0.568740828,3.519905563,0
19,1,1,3,1.302497139,-0.231217072,0.108665787,1.379504839,-2.333840859,0.829464984,-4.18814468,0
19,1,1,4,1.302497139,-0.231217072,3.765906296,-0.979737013,-0.741422079,-0.575236527,10.55901322,0
19,1,1,5,1.302497139,-0.231217072,0.215399941,1.406277656,0.441595322,-2.052557011,4.620091853,1
19,1,1,6,1.302497139,-0.231217072,-0.393315446,0.39381675,-0.031227562,0.810595044,-2.813587872,0
19,1,1,7,1.302497139,-0.231217072,0.809070766,0.555835816,0.191126877,0.143538325,1.81889685,0
19,1,1,8,1.302497139,-0.231217072,-0.699533819,0.097982323,1.384437706,0.629669865,-1.731166399,0
19,1,1,9,1.302497139,-0.231217072,-0.25064197,-0.37843981,0.37599388,-0.546340538,0.947006673,0
19,1,1,10,1.302497139,-0.231217072,0.443420184,1.140663114,0.030753417,0.319986684,0.150275914,0
19,1,2,1,0.344489285,0.687989687,-0.192865408,0.733821339,-2.376430384,-0.327692135,-1.096633976,0
19,1,2,2,0.344489285,0.687989687,0.973478522,0.556368501,-0.779282523,-0.096316075,0.658219154,0
19,1,2,3,0.344489285,0.687989687,0.108665787,1.379504839,-0.303017537,-0.748089367,2.69165725,0
19,1,2,4,0.344489285,0.687989687,3.765906296,-0.979737013,-1.274556412,-0.074230931,0.457460742,0
19,1,2,5,0.344489285,0.687989687,0.215399941,1.406277656,0.889733879,0.209331,2.070734608,0
19,1,2,6,0.344489285,0.687989687,-0.393315446,0.39381675,-0.447005382,0.232815857,-0.777210217,0
19,1,2,7,0.344489285,0.687989687,0.809070766,0.555835816,-0.268659118,-1.611891116,4.086169498,1
19,1,2,8,0.344489285,0.687989687,-0.699533819,0.097982323,-0.426131291,0.941674503,-2.690327867,0
