replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
10,1,1,1,0.915079725,-0.05631877,1.058241184,-1.381229515,0.095065322,-0.350899474,2.850298093,0
10,1,1,2,0.915079725,-0.05631877,-1.599468047,1.615695008,-1.055272939,-1.595533185,-0.927979061,0
10,1,1,3,0.915079725,-0.05631877,0.099201922,0.027696547,-0.333660463,-0.926409972,1.698375063,0
10,1,1,4,0.915079725,-0.05631877,-0.656316403,-0.636642979,-1.69161867,-0.41152497,-2.015949972,0
10,1,1,5,0.915079725,-0.05631877,0.208303788,-1.211339755,2.231219319,-0.727795988,4.170372189,1
10,1,1,6,0.915079725,-0.05631877,0.220932073,0.678674665,-0.303637958,1.525056387,-3.006742995,0
10,1,1,7,0.915079725,-0.05631877,-1.223439924,1.615144248,-0.640815854,-1.465231698,-0.085887002,0
10,1,1,8,0.915079725,-0.05631877,-2.127004874,-1.830924773,-0.662864622,0.640746969,-5.682443483,0
10,1,1,9,0.915079725,-0.05631877,2.051616818,0.556746648,-1.10958412,0.146249158,2.305670541,0
10,1,1,10,0.915079725,-0.05631877,0.160186148,-0.922567301,0.027881768,-0.383857916,1.166700576,0
10,1,2,1,0.270584843,0.020715882,1.058241184,-1.381229515,1.512206178,-0.556253466,3.154481077,0
10,1,2,2,0.270584843,0.020715882,-1.599468047,1.615695008,0.604659721,4.380902473,-8.972523026,0
10,1,2,3,0.270584843,0.020715882,0.099201922,0.027696547,-0.340590978,0.119353559,-0.524752386,0
10,1,2,4,0.270584843,0.020715882,-0.656316403,-0.636642979,1.105811553,0.449401403,-0.167952725,0
10,1,2,5,0.270584843,0.020715882,0.208303788,-1.211339755,-0.817031153,0.956492321,-2.654929056,0
10,1,2,6,0.270584843,0.020715882,0.220932073,0.678674665,-0.329371849,-1.999679549,3.810638006,0
10,1,2,7,0.270584843,0.020715882,-1.223439924,1.615144248,0.157263468,-0.878980943,1.303325461,0
10,1,2,8,0.270584843,0.020715882,-2.127004874,-1.830924773,-2.250854571,1.030886813,-5.520592588,0
10,1,2,9,0.270584843,0.020715882,2.051616818,0.556746648,1.28804131,-0.824083667,4.063781719,0
10,1,2,10,0.270584843,0.020715882,0.160186148,-0.922567301,0.431934979,-0.745908665,1.981772503,1
10,1,3,1,0.857953687,2.352152319,1.058241184,-1.381229515,-0.174586645,1.245422615,-5.722881333,0
10,1,3,2,0.857953687,2.352152319,-1.599468047,1.615695008,0.367685227,0.822906935,1.677873482,0
10,1,3,3,0.857953687,2.352152319,0.099201922,0.027696547,0.606412582,0.336315834,0.201721969,0
