replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
3,1,1,1,0.661381463,0.735795827,0.470521568,0.750117102,0.183442589,0.913445009,-0.193159392,0
3,1,1,2,0.661381463,0.735795827,0.291508364,0.161219394,0.271246321,0.529962247,-0.225144881,0
3,1,1,3,0.661381463,0.735795827,-1.341550986,1.967086793,2.257665888,0.491344189,1.671484981,0
3,1,1,4,0.661381463,0.735795827,1.928751972,1.679395775,-0.337791238,-0.32406071,4.71515039,0
3,1,1,5,0.661381463,0.735795827,-0.4528415,0.8638542,-0.662411731,-0.833309077,1.358634948,1
3,1,1,6,0.661381463,0.735795827,0.278071786,0.837526501,0.02083234,0.594838631,0.123350884,0
3,1,1,7,0.661381463,0.735795827,0.517558872,1.37343055,-0.541296118,1.04046184,-0.421765409,0
3,1,1,8,0.661381463,0.735795827,-0.010873219,0.412062401,-0.230798567,-2.442883436,5.095376306,0
3,1,1,9,0.661381463,0.735795827,-0.321744198,0.175663868,-0.441503815,0.409998456,-1.493212912,0
3,1,1,10,0.661381463,0.735795827,-0.634894,1.246343714,1.298277605,2.688277949,-3.542510783,0
3,1,2,1,-0.259264873,-0.469065255,0.470521568,0.750117102,-1.045330352,0.724043493,-3.265177571,0
3,1,2,2,-0.259264873,-0.469065255,0.291508364,0.161219394,0.308155619,0.150021508,-0.256476779,0
3,1,2,3,-0.259264873,-0.469065255,-1.341550986,1.967086793,0.331423239,-1.333692059,2.310403347,1
3,1,2,4,-0.259264873,-0.469065255,1.928751972,1.679395775,-1.958562868,0.447228942,-5.034755333,0
3,1,2,5,-0.259264873,-0.469065255,-0.4528415,0.8638542,1.415591628,0.775227138,-0.507856847,0
3,1,2,6,-0.259264873,-0.469065255,0.278071786,0.837526501,-0.947265033,-0.396306579,-0.88812224,0
3,1,2,7,-0.259264873,-0.469065255,0.517558872,1.37343055,-0.996343328,0.622986542,-3.477028908,0
3,1,2,8,-0.259264873,-0.469065255,-0.010873219,0.412062401,0.066323011,-2.850370774,5.482776414,0
3,1,2,9,-0.259264873,-0.469065255,-0.321744198,0.175663868,0.510187111,0.864007377,-1.174590431,0
3,1,2,10,-0.259264873,-0.469065255,-0.634894,1.246343714,0.879076121,0.719901277,-1.108439808,0
3,1,3,1,0.348062486,-0.761146267,0.470521568,0.750117102,-1.145354782,-0.562551483,-0.549133248,0
3,1,3,2,0.348062486,-0.761146267,0.291508364,0.161219394,0.327812729,0.801057044,-1.255442418,0
3,1,3,3,0.348062486,-0.761146267,-1.341550986,1.967086793,-0.546653935,0.139637792,-4.005677815,0
3,1,3,4,0.348062486,-0.761146267,1.928751972,1.679395775,-0.289448819,-1.371208341,1.878221541,0
3,1,3,5,0.348062486,-0.761146267,-0.4528415,0.8638542,0.465941222,-0.242568318,-0.350435519,0
3,1,3,6,0.348062486,-0.761146267,0.278071786,0.837526501,0.030382375,-1.344373788,1.956482411,1
3,1,3,7,0.348062486,-0.761146267,0.517558872,1.37343055,1.010125389,-0.050546827,-0.096567604,0
3,1,3,8,0.348062486,-0.761146267,-0.010873219,0.412062401,-0.658037314,0.283809245,-1.703684562,0
3,1,3,9,0.348062486,-0.761146267,-0.321744198,0.175663868,0.870588201,0.0668799,0.312295384,0
3,1,3,10,0.348062486,-0.761146267,-0.634894,1.246343714,-0.756763127,0.419342666,-3.460388826,0
3,1,4,1,0.947227156,1.020026732,0.470521568,0.750117102,-1.105849559,1.004238248,-1.075235197,0
3,1,4,2,0.947227156,1.020026732,0.291508364,0.161219394,-0.454820065,0.634982014,-0.92586268,0
3,1,4,3,0.947227156,1.020026732,-1.341550986,1.967086793,-0.41232599,-0.23553713,0.526962889,0
3,1,4,4,0.947227156,1.020026732,1.928751972,1.679395775,-0.751350527,0.547559394,4.377006052,0
3,1,4,5,0.947227156,1.020026732,-0.4528415,0.8638542,-0.244035851,0.47949412,-0.739180059,0
3,1,4,6,0.947227156,1.020026732,0.278071786,0.837526501,0.78296309,-0.267179784,3.125566081,0
3,1,4,7,0.947227156,1.020026732,0.517558872,1.37343055,-0.482655797,0.176753807,2.24573204,1
3,1,4,8,0.947227156,1.020026732,-0.010873219,0.412062401,-0.445844641,0.735585637,-1.307142736,0
3,1,4,9,0.947227156,1.020026732,-0.321744198,0.175663868,-0.329410131,-0.641824964,0.613482877,0
3,1,4,10,0.947227156,1.020026732,-0.634894,1.246343714,-1.835935026,-0.759756932,0.387757021,0
3,1,5,1,0.933133847,0.844380146,0.470521568,0.750117102,-1.494991238,1.484392544,-2.635581142,0
3,1,5,2,0.933133847,0.844380146,0.291508364,0.161219394,-1.474253798,-1.717485584,2.708945695,1
3,1,5,3,0.933133847,0.844380146,-1.341550986,1.967086793,1.011225123,0.389316801,0.220351806,0
3,1,5,4,0.933133847,0.844380146,1.928751972,1.679395775,0.99089238,1.998468525,2.7205955,0
3,1,5,5,0.933133847,0.844380146,-0.4528415,0.8638542,-0.024920501,0.527495524,-0.830903006,0
3,1,5,6,0.933133847,0.844380146,0.278071786,0.837526501,0.656121082,1.209913755,-0.183963913,0
3,1,5,7,0.933133847,0.844380146,0.517558872,1.37343055,-1.498463419,-0.517141132,2.24126848,0
3,1,5,8,0.933133847,0.844380146,-0.010873219,0.412062401,1.683857635,0.294081252,1.597308757,0
3,1,5,9,0.933133847,0.844380146,-0.321744198,0.175663868,0.893329461,-1.875806966,4.266973215,0
3,1,5,10,0.933133847,0.844380146,-0.634894,1.246343714,0.596498808,1.201763267,-1.413328057,0
3,1,6,1,0.313991178,0.473679359,0.470521568,0.750117102,1.026022978,1.202782436,-0.55109017,0
3,1,6,2,0.313991178,0.473679359,0.291508364,0.161219394,0.014500809,0.055413575,0.201285215,0
3,1,6,3,0.313991178,0.473679359,-1.341550986,1.967086793,-0.533614584,1.250150335,-2.478732984,0
3,1,6,4,0.313991178,0.473679359,1.928751972,1.679395775,1.058117715,-1.446599571,6.355781733,1
3,1,6,5,0.313991178,0.473679359,-0.4528415,0.8638542,-0.114802029,0.493460627,-0.772314898,0
3,1,6,6,0.313991178,0.473679359,0.278071786,0.837526501,0.51748126,-0.115405689,1.517995337,0
3,1,6,7,0.313991178,0.473679359,0.517558872,1.37343055,-1.116941578,1.125941042,-2.067957269,0
3,1,6,8,0.313991178,0.473679359,-0.010873219,0.412062401,0.445754172,0.541381126,-0.351058088,0
3,1,6,9,0.313991178,0.473679359,-0.321744198,0.175663868,1.481723019,1.201777197,-0.999068531,0
3,1,6,10,0.313991178,0.473679359,-0.634894,1.246343714,-0.837079163,-0.367369541,0.384508627,0
3,1,7,1,0.545275294,-0.375218234,0.470521568,0.750117102,0.554476106,-0.416221332,1.477859921,1
3,1,7,2,0.545275294,-0.375218234,0.291508364,0.161219394,-0.79610214,0.100765757,-0.770467721,0
3,1,7,3,0.545275294,-0.375218234,-1.341550986,1.967086793,0.488934685,-0.186411742,-1.708401295,0
3,1,7,4,0.545275294,-0.375218234,1.928751972,1.679395775,-2.056802268,0.602413544,-2.103437635,0
3,1,7,5,0.545275294,-0.375218234,-0.4528415,0.8638542,0.766757122,0.703641551,-1.620573314,0
3,1,7,6,0.545275294,-0.375218234,0.278071786,0.837526501,-0.672609441,-0.907064058,0.973387201,0
3,1,7,7,0.545275294,-0.375218234,0.517558872,1.37343055,0.029408934,-0.65615146,1.133131709,0
3,1,7,8,0.545275294,-0.375218234,-0.010873219,0.412062401,0.417776536,0.900524701,-1.627050651,0
3,1,7,9,0.545275294,-0.375218234,-0.321744198,0.175663868,0.696841814,1.777664597,-3.308234133,0
3,1,7,10,0.545275294,-0.375218234,-0.634894,1.246343714,0.270631355,1.262646597,-3.648522196,0
3,1,8,1,-0.877312739,1.553528974,0.470521568,0.750117102,0.023852408,0.643867015,-0.341477778,0
3,1,8,2,-0.877312739,1.553528974,0.291508364,0.161219394,0.048537606,0.17975167,-0.446765238,0
3,1,8,3,-0.877312739,1.553528974,-1.341550986,1.967086793,-0.64925315,1.954192734,2.380170411,0
3,1,8,4,-0.877312739,1.553528974,1.928751972,1.679395775,-1.443057077,-0.38865442,-0.136500594,0
3,1,8,5,-0.877312739,1.553528974,-0.4528415,0.8638542,1.129331768,-0.966046603,5.869025999,0
3,1,8,6,-0.877312739,1.553528974,0.278071786,0.837526501,-0.750621,-0.885686108,2.484521904,0
3,1,8,7,-0.877312739,1.553528974,0.517558872,1.37343055,-1.104781893,0.199528952,0.788534448,0
