replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
32,1,1,1,1.037184741,-1.002729534,0.943798489,0.884922085,-0.219914057,-0.124625391,0.656117244,0
32,1,1,2,1.037184741,-1.002729534,-0.04416352,-0.477696465,0.038602071,1.769590124,-2.873689106,0
32,1,1,3,1.037184741,-1.002729534,-1.627242213,0.098966944,0.843788202,0.308739577,-3.298048155,0
32,1,1,4,1.037184741,-1.002729534,0.109136267,-0.954310162,0.138023664,0.375512286,1.048760507,0
32,1,1,5,1.037184741,-1.002729534,0.71973569,-0.627368304,-0.028451414,-2.103612474,6.615392375,1
32,1,1,6,1.037184741,-1.002729534,0.750746659,-0.929558268,-0.471087845,-0.035129867,2.554641141,0
32,1,1,7,1.037184741,-1.002729534,0.459325282,1.457479679,1.102266776,0.859390117,-1.855889989,0
32,1,1,8,1.037184741,-1.002729534,-0.305414819,2.382469361,-1.427010699,-1.052776836,-3.538458792,0
32,1,1,9,1.037184741,-1.002729534,0.701312146,-1.062694034,1.764736336,1.796612959,1.224682971,0
32,1,1,10,1.037184741,-1.002729534,-0.023687142,-0.652169721,-0.502554368,-1.340863852,3.11096221,0
32,1,2,1,-0.311902202,1.433148569,0.943798489,0.884922085,-0.069380583,-0.975342101,3.194895197,1
32,1,2,2,-0.311902202,1.433148569,-0.04416352,-0.477696465,0.523230252,-0.818357228,1.160579099,0
32,1,2,3,-0.311902202,1.433148569,-1.627242213,0.098966944,-0.191940093,-1.053263451,3.142419169,0
32,1,2,4,-0.311902202,1.433148569,0.109136267,-0.954310162,-0.320512764,0.114360087,-2.668814987,0
32,1,2,5,-0.311902202,1.433148569,0.71973569,-0.627368304,-0.271472014,-0.73674906,-0.595616169,0
32,1,2,6,-0.311902202,1.433148569,0.750746659,-0.929558268,-0.102135097,0.413532929,-3.39581268,0
32,1,2,7,-0.311902202,1.433148569,0.459325282,1.457479679,0.128769704,1.647848776,-0.320279607,0
32,1,2,8,-0.311902202,1.433148569,-0.305414819,2.382469361,0.955920306,1.28635464,3.695378968,0
32,1,2,9,-0.311902202,1.433148569,0.701312146,-1.062694034,0.263766299,-0.088092703,-2.282027554,0
32,1,2,10,-0.311902202,1.433148569,-0.023687142,-0.652169721,-0.047469135,-2.232402785,3.030128425,0
32,1,3,1,0.713680418,-2.000722406,0.943798489,0.884922085,0.882258967,-0.287404456,0.148483715,0
32,1,3,2,0.713680418,-2.000722406,-0.04416352,-0.477696465,-0.083040573,0.243020343,0.801488491,0
