replication_id,market_id,upstream_id,downstream_id,Z_u1,Z_u2,Z_d1,Z_d2,Z_match1,Z_match2,W_ij,matched
22,1,1,1,0.090219721,1.089669318,-0.884818071,1.547355685,0.925324012,-0.116809773,3.528446498,0
22,1,1,2,0.090219721,1.089669318,-0.305691365,-1.422467677,-0.95675357,-1.248120046,-0.840701333,0
22,1,1,3,0.090219721,1.089669318,-0.215773391,1.292277216,1.712083184,-0.763534249,5.3124499,0
22,1,1,4,0.090219721,1.089669318,-0.468694751,0.041688297,0.793710696,0.486036958,-0.194794553,1
22,1,1,5,0.090219721,1.089669318,1.119874799,-0.090241591,-0.49682373,-0.233707036,0.025159688,0
22,1,1,6,0.090219721,1.089669318,-0.505160936,-0.423935709,-0.909280654,-0.002372192,-1.68861183,0
22,1,1,7,0.090219721,1.089669318,-0.189866108,-0.22494884,0.253273967,-0.469931649,0.791198157,0
22,1,1,8,0.090219721,1.089669318,-0.862306636,0.257832552,-0.669548681,0.861710305,-2.127135088,0
22,1,1,9,0.090219721,1.089669318,-0.679799863,0.086015387,1.970603799,-1.139275184,4.267083952,0
22,1,1,10,0.090219721,1.089669318,0.031201125,-0.938505368,0.55846766,2.219194713,-5.408282608,0
22,1,2,1,0.005808219,0.477701017,-0.884818071,1.547355685,-0.294165032,0.026919695,0.750477217,0
22,1,2,2,0.005808219,0.477701017,-0.305691365,-1.422467677,-0.352060518,0.67601936,-2.726921666,0
22,1,2,3,0.005808219,0.477701017,-0.215773391,1.292277216,1.0132208,0.256392899,1.423911693,0
22,1,2,4,0.005808219,0.477701017,-0.468694751,0.041688297,-1.143389031,-0.365496936,-0.38796791,0
22,1,2,5,0.005808219,0.477701017,1.119874799,-0.090241591,0.001904128,0.445065393,-0.939880451,0
22,1,2,6,0.005808219,0.477701017,-0.505160936,-0.423935709,0.08941295,0.71717255,-1.654572099,0
22,1,2,7,0.005808219,0.477701017,-0.189866108,-0.22494884,1.116928834,-0.413382354,1.78030054,0
22,1,2,8,0.005808219,0.477701017,-0.862306636,0.257832552,1.527816203,-0.287300437,2.277150454,0
22,1,2,9,0.005808219,0.477701017,-0.679799863,0.086015387,-0.90215868,1.281477131,-3.411375339,0
22,1,2,10,0.005808219,0.477701017,0.031201125,-0.938505368,1.553925131,-0.25171818,1.385236484,1
22,1,3,1,0.021546599,0.503545567,-0.884818071,1.547355685,1.420674836,0.319008944,1.913273451,0
22,1,3,2,0.021546599,0.503545567,-0.305691365,-1.422467677,-0.166465809,-0.245563502,-0.762927964,0
22,1,3,3,0.021546599,0.503545567,-0.215773391,1.292277216,-2.027711914,-1.05187382,1.042818056,0
22,1,3,4,0.021546599,0.503545567,-0.468694751,0.041688297,-0.388375564,0.915240367,-2.207565919,0
22,1,3,5,0.021546599,0.503545567,1.119874799,-0.090241591,-0.697370426,0.487517296,-1.69230716,0
22,1,3,6,0.021546599,0.503545567,-0.505160936,-0.423935709,-0.482198871,-1.014785248,1.205396204,0
22,1,3,7,0.021546599,0.503545567,-0.189866108,-0.22494884,0.25980588,0.497155887,-0.912595819,0
22,1,3,8,0.021546599,0.503545567,-0.862306636,0.257832552,-1.162958221,-2.401930156,3.798488198,1
22,1,3,9,0.021546599,0.503545567,-0.679799863,0.086015387,-0.867370591,1.16895838,-3.169613102,0
22,1,3,10,0.021546599,0.503545567,0.031201125,-0.938505368,-0.573482982,-0.049650929,-1.181706894,0
22,1,4,1,0.24610591,-0.568783517,-0.884818071,1.547355685,1.687279426,-0.090856638,0.113309178,0
22,1,4,2,0.24610591,-0.568783517,-0.305691365,-1.422467677,0.01820352,2.216333019,-3.35131317,0
22,1,4,3,0.24610591,-0.568783517,-0.215773391,1.292277216,-1.575798684,0.353778534,-3.492100934,0
22,1,4,4,0.24610591,-0.568783517,-0.468694751,0.041688297,0.373672095,0.262924729,-0.418441884,0
22,1,4,5,0.24610591,-0.568783517,1.119874799,-0.090241591,-0.012245876,-0.504907747,1.625777126,0
22,1,4,6,0.24610591,-0.568783517,-0.505160936,-0.423935709,1.430585794,-0.280690748,2.105012571,0
22,1,4,7,0.24610591,-0.568783517,-0.189866108,-0.22494884,-0.013770791,-0.894918577,1.874532809,1
22,1,4,8,0.24610591,-0.568783517,-0.862306636,0.257832552,0.8147669,1.518734342,-2.86711566,0
22,1,4,9,0.24610591,-0.568783517,-0.679799863,0.086015387,0.858984674,-0.072737505,0.596467955,0
22,1,4,10,0.24610591,-0.568783517,0.031201125,-0.938505368,-0.121825812,0.045507428,0.603226469,0
22,1,5,1,1.228181706,0.72465964,-0.884818071,1.547355685,-0.039588562,-0.531010706,0.530957437,1
22,1,5,2,1.228181706,0.72465964,-0.305691365,-1.422467677,0.745058172,2.059953937,-5.67194616,0
22,1,5,3,1.228181706,0.72465964,-0.215773391,1.292277216,-0.175471919,-0.295699143,1.290600219,0
